term,coef,scenario,run
post_g5,0.18063788743449477,1,63
post_g6,-0.11518892817114751,1,63
post_g1,-0.024168676201478098,2,63
post_g2,-0.019471908002190376,2,63
post_g3,0.008193202060619437,2,63
post_g4,-0.03367069588192702,2,63
post_g5,0.18822734340839908,2,63
post_g6,-0.1185259697462651,2,63
post_g1,-0.02295369263943225,1,64
post_g2,-0.020058621512129903,1,64
post_g3,0.00940111822145628,1,64
post_g4,-0.03321430535005675,1,64
post_g5,0.18723011942055512,1,64
post_g6,-0.1174456276482117,1,64
post_g1,-0.02770364760833107,2,64
post_g2,-0.020372211354820608,2,64
post_g3,0.007482742854948991,2,64
post_g4,-0.035233333819180146,2,64
post_g5,0.19103180626152783,2,64
post_g6,-0.11457344549809842,2,64
post_g1,-0.021656947233461198,1,65
post_g2,-0.018954445638731734,1,65
post_g3,0.015754689806097115,1,65
post_g4,-0.03341298692470836,1,65
post_g5,0.17565519530463786,1,65
post_g6,-0.11429600816413596,1,65
post_g1,-0.02000715123465385,2,65
post_g2,-0.025180043108702335,2,65
post_g3,0.0028748535849147296,2,65
post_g4,-0.0340274911606798,2,65
post_g5,0.18244875204856675,2,65
post_g6,-0.10550270225654085,2,65
post_g1,-0.01953163625059314,1,66
post_g2,-0.02109653913914364,1,66
post_g3,0.01303406706928997,1,66
post_g4,-0.03282997035443341,1,66
post_g5,0.17756853837010628,1,66
post_g6,-0.11414217057392496,1,66
post_g1,-0.02241027692988443,2,66
post_g2,-0.02496494370377052,2,66
post_g3,0.011069619103423033,2,66
post_g4,-0.03354926325118475,2,66
post_g5,0.1858504556460241,2,66
post_g6,-0.11542584346770184,2,66
post_g1,-0.017161679159093963,1,67
post_g2,-0.020798394156871798,1,67
post_g3,0.016370582587657986,1,67
post_g4,-0.03307433714137335,1,67
post_g5,0.17722164082797856,1,67
post_g6,-0.1195466671152963,1,67
post_g1,-0.021199674866160284,2,67
post_g2,-0.023264670477518165,2,67
post_g3,0.011831991162330012,2,67
post_g4,-0.035876343981043016,2,67
post_g5,0.1903712041505745,2,67
post_g6,-0.12125888961978545,2,67
post_g1,-0.014910659167555046,1,68
post_g2,-0.01918454757286456,1,68
post_g3,0.006515601402354784,1,68
post_g4,-0.03455142365173919,1,68
post_g5,0.1857696840193968,1,68
post_g6,-0.12063280572657906,1,68
post_g1,-0.02177503633287246,2,68
post_g2,-0.020399969891689775,2,68
post_g3,0.0049224859781395736,2,68
post_g4,-0.03491703930768805,2,68
post_g5,0.18783810596969513,2,68
post_g6,-0.11506985602637604,2,68
post_g1,-0.02269985155060171,1,69
post_g2,-0.02353684094253423,1,69
post_g3,0.004806928655453761,1,69
post_g4,-0.03396148645469427,1,69
post_g5,0.1879797479077384,1,69
post_g6,-0.109585981594275,1,69
post_g1,-0.026621522021984916,2,69
post_g2,-0.021214882352080133,2,69
post_g3,0.008033285226147269,2,69
post_g4,-0.03526379937754908,2,69
post_g5,0.19321264807757488,2,69
post_g6,-0.11757501888792074,2,69
post_g1,-0.02435720504924829,1,70
post_g2,-0.02172077158937689,1,70
post_g3,0.007268235074222395,1,70
post_g4,-0.03250909774107846,1,70
post_g5,0.18267826637101678,1,70
post_g6,-0.1083827447355265,1,70
post_g1,-0.022039025600855557,2,70
post_g2,-0.021196626325432875,2,70
post_g3,0.015432883529013456,2,70
post_g4,-0.0346516621135592,2,70
post_g5,0.18563756894731276,2,70
post_g6,-0.1226320876507732,2,70
post_g1,-0.026862170830888564,1,71
post_g2,-0.018287672733463392,1,71
post_g3,0.014950444830950507,1,71
post_g4,-0.031446782403525275,1,71
post_g5,0.18440027293883401,1,71
post_g6,-0.12002813354412244,1,71
post_g1,-0.026086261345362648,2,71
post_g2,-0.021125197521988607,2,71
post_g3,0.010759588004018144,2,71
post_g4,-0.036505403238300725,2,71
post_g5,0.190563810977386,2,71
post_g6,-0.11697750707449907,2,71
post_g1,-0.018525045315105126,1,72
post_g2,-0.02391699895262554,1,72
post_g3,0.017478171787564674,1,72
post_g4,-0.032828225795052235,1,72
post_g5,0.1748704217637848,1,72
post_g6,-0.11409095256935112,1,72
post_g1,-0.020151920261186364,2,72
post_g2,-0.019582954616144677,2,72
post_g3,0.008891886142661745,2,72
post_g4,-0.03217833206465144,2,72
post_g5,0.18291831623642896,2,72
post_g6,-0.11931556356024992,2,72
post_g1,-0.01613118351285612,1,73
post_g2,-0.021747802460147136,1,73
post_g3,0.007217884669022401,1,73
post_g4,-0.034543954044973124,1,73
post_g5,0.18628030167553739,1,73
post_g6,-0.11789651666362373,1,73
post_g1,-0.022698773189416887,2,73
post_g2,-0.025118340459655573,2,73
post_g3,0.008203160516179323,2,73
post_g4,-0.03737782258772125,2,73
post_g5,0.19677570991364401,2,73
post_g6,-0.11915444152664656,2,73
post_g1,-0.020804006600047706,1,74
post_g2,-0.025474897030895713,1,74
post_g3,0.013432737159017247,1,74
post_g4,-0.03494724711417397,1,74
post_g5,0.1852071320484293,1,74
post_g6,-0.11444065274386443,1,74
post_g1,-0.022090864053335282,2,74
post_g2,-0.022572162754149527,2,74
post_g3,0.009501354549404366,2,74
post_g4,-0.03505255996763958,2,74
post_g5,0.18973948617738917,2,74
post_g6,-0.11891487114817936,2,74
post_g1,-0.020645225563329622,1,75
post_g2,-0.02691638207480217,1,75
post_g3,0.013209746414711765,1,75
post_g4,-0.03354176075782643,1,75
post_g5,0.18784760248574245,1,75
post_g6,-0.11709019770451483,1,75
post_g1,-0.016377473439062176,2,75
post_g2,-0.024635825253025018,2,75
post_g3,0.01568955315722191,2,75
post_g4,-0.03316035313975081,2,75
post_g5,0.17738219346224438,2,75
post_g6,-0.11834551936583589,2,75
post_g1,-0.021094708172064054,1,76
post_g2,-0.023742211743239025,1,76
post_g3,0.014875231094784136,1,76
post_g4,-0.03179798259064507,1,76
post_g5,0.18147264151989442,1,76
post_g6,-0.11701840162414054,1,76
post_g1,-0.025828626719319417,2,76
post_g2,-0.020473677511377436,2,76
post_g3,0.006895590171923428,2,76
post_g4,-0.0330909566024737,2,76
post_g5,0.1970734796346088,2,76
post_g6,-0.12404180899800657,2,76
post_g1,-0.02273189618973097,1,77
post_g2,-0.015082589742726376,1,77
post_g3,0.006027700546454462,1,77
post_g4,-0.03273265273847492,1,77
post_g5,0.1866874999464152,1,77
post_g6,-0.11923687845128586,1,77
post_g1,-0.021758324137111547,2,77
post_g2,-0.020570844955102512,2,77
post_g3,0.009490583971294918,2,77
post_g4,-0.03383069714682517,2,77
post_g5,0.17925519117334893,2,77
post_g6,-0.11198312064202795,2,77
post_g1,-0.023847730661805962,1,78
post_g2,-0.01840128525157931,1,78
post_g3,0.01232654208681552,1,78
post_g4,-0.03575011036630302,1,78
post_g5,0.1886842164894272,1,78
post_g6,-0.11983152204749875,1,78
post_g1,-0.021065142298810475,2,78
post_g2,-0.02202648000380133,2,78
post_g3,0.009409067198371188,2,78
post_g4,-0.034520869964489866,2,78
post_g5,0.18308181133822576,2,78
post_g6,-0.11429803171541296,2,78
post_g1,-0.01402209080405515,1,79
post_g2,-0.021926183451172573,1,79
post_g3,0.014652478485915593,1,79
post_g4,-0.03163543153033912,1,79
post_g5,0.17581965647843825,1,79
post_g6,-0.12014858375836587,1,79
post_g1,-0.023692691180473166,2,79
post_g2,-0.02345997467136489,2,79
post_g3,0.004390111599266186,2,79
post_g4,-0.03201449438421132,2,79
post_g5,0.1887417844146075,2,79
post_g6,-0.11344823606652436,2,79
post_g1,-0.02071352494062149,1,80
post_g2,-0.025021706919581468,1,80
post_g3,0.013294405015153119,1,80
post_g4,-0.03323227864571854,1,80
post_g5,0.18685215023120072,1,80
post_g6,-0.11848100499852177,1,80
post_g1,-0.023541661899770902,2,80
post_g2,-0.020634084701416172,2,80
post_g3,0.011396454179166099,2,80
post_g4,-0.0342666658464751,2,80
post_g5,0.1923263132566283,2,80
post_g6,-0.12473196649788537,2,80
post_g1,-0.018256510776763893,1,81
post_g2,-0.02184889436811217,1,81
post_g3,0.010392292052456812,1,81
post_g4,-0.031528546839160246,1,81
post_g5,0.17887685773518597,1,81
post_g6,-0.11471498408808486,1,81
post_g1,-0.024260537921650872,2,81
post_g2,-0.022867073227178028,2,81
post_g3,0.009798930487612378,2,81
post_g4,-0.03498494600136186,2,81
post_g5,0.1912809229762557,2,81
post_g6,-0.11840733466210675,2,81
post_g1,-0.021358677529653883,1,82
post_g2,-0.018020072111712256,1,82
post_g3,0.01389774667774192,1,82
post_g4,-0.03475084462200115,1,82
post_g5,0.19061481301019623,1,82
post_g6,-0.12739772650051268,1,82
post_g1,-0.028377630852728243,2,82
post_g2,-0.01997788622542404,2,82
post_g3,0.013340548626529204,2,82
post_g4,-0.03467520978224616,2,82
post_g5,0.1895230607473635,2,82
post_g6,-0.11926076708401742,2,82
post_g1,-0.021605686138045775,1,83
post_g2,-0.017852989675824563,1,83
post_g3,0.007262510296100038,1,83
post_g4,-0.032893438328875764,1,83
post_g5,0.18437300614038643,1,83
post_g6,-0.1162680157904043,1,83
post_g1,-0.025655505553610104,2,83
post_g2,-0.020263352079121576,2,83
post_g3,0.006811494887015558,2,83
post_g4,-0.031984463578935335,2,83
post_g5,0.18014886669912916,2,83
post_g6,-0.10849149699397313,2,83
post_g1,-0.022134393217803604,1,84
post_g2,-0.0190491176279832,1,84
post_g3,0.007979838659291805,1,84
post_g4,-0.03197045292656284,1,84
post_g5,0.18779284701366333,1,84
post_g6,-0.11980813017209996,1,84
post_g1,-0.022888548706506327,2,84
post_g2,-0.02336966754575697,2,84
post_g3,0.010539617794320798,2,84
post_g4,-0.03904966967395553,2,84
post_g5,0.19658033044985296,2,84
post_g6,-0.1211833554182534,2,84
post_g1,-0.019983278565826636,1,85
post_g2,-0.0167105576614762,1,85
post_g3,0.013616746153720542,1,85
post_g4,-0.033330650914787985,1,85
post_g5,0.1744878397414788,1,85
post_g6,-0.1148932264489353,1,85
post_g1,-0.022749725598555485,2,85
post_g2,-0.022002871326302645,2,85
post_g3,0.005056862080883947,2,85
post_g4,-0.0362085656509956,2,85
post_g5,0.1861078974212315,2,85
post_g6,-0.10950935735644157,2,85
post_g1,-0.013699406064401029,1,86
post_g2,-0.019618360682440498,1,86
post_g3,0.009611201619563806,1,86
post_g4,-0.0340696140258855,1,86
post_g5,0.17818975550654692,1,86
post_g6,-0.11726992291709276,1,86
post_g1,-0.019860869908952174,2,86
post_g2,-0.019127532629702966,2,86
post_g3,0.01817572893782076,2,86
post_g4,-0.034896368996184576,2,86
post_g5,0.18221497854353558,2,86
post_g6,-0.12593675957624118,2,86
post_g1,-0.012921656711702704,1,87
post_g2,-0.02310481726950063,1,87
post_g3,0.003748374981477434,1,87
post_g4,-0.03587912503966817,1,87
post_g5,0.1898958268354316,1,87
post_g6,-0.11844236491251833,1,87
post_g1,-0.02663334058723498,2,87
post_g2,-0.024927814275070015,2,87
post_g3,0.011813226842987612,2,87
post_g4,-0.032473693799401696,2,87
post_g5,0.18981260172327072,2,87
post_g6,-0.11709729713926431,2,87
post_g1,-0.019471322643770488,1,88
post_g2,-0.021325189761691003,1,88
post_g3,0.008450593844366364,1,88
post_g4,-0.034167751328580485,1,88
post_g5,0.19011552487319688,1,88
post_g6,-0.12063329213796745,1,88
post_g1,-0.014258051275582762,2,88
post_g2,-0.023743713612107628,2,88
post_g3,0.018387741793928665,2,88
post_g4,-0.03580063427815516,2,88
post_g5,0.1736997057175468,2,88
post_g6,-0.11766980297674948,2,88
post_g1,-0.021457680163561556,1,89
post_g2,-0.01937047083312581,1,89
post_g3,0.011632426616578677,1,89
post_g4,-0.03256708486441991,1,89
post_g5,0.18870789601995752,1,89
post_g6,-0.12400019424360538,1,89
post_g1,-0.02389333665731226,2,89
post_g2,-0.020633130449430936,2,89
post_g3,0.01348911232307997,2,89
post_g4,-0.03355289569237821,2,89
post_g5,0.1895248992405857,2,89
post_g6,-0.12440171383520654,2,89
post_g1,-0.021821378739248894,1,90
post_g2,-0.018444255380603555,1,90
post_g3,0.006622811256437001,1,90
post_g4,-0.0331770330551638,1,90
post_g5,0.1841582620621754,1,90
post_g6,-0.11421444990027205,1,90
post_g1,-0.022506937591848387,2,90
post_g2,-0.028175463210250294,2,90
post_g3,0.007726159842761043,2,90
post_g4,-0.030683869084365635,2,90
post_g5,0.17445081068112156,2,90
post_g6,-0.10023790906324598,2,90
post_g1,-0.021891139096645237,1,91
post_g2,-0.019162364651815228,1,91
post_g3,0.00997201229425846,1,91
post_g4,-0.0349636167505966,1,91
post_g5,0.18670587482725773,1,91
post_g6,-0.1175560200030333,1,91
post_g1,-0.02521302713982186,2,91
post_g2,-0.024506347041798507,2,91
post_g3,0.000575054312270677,2,91
post_g4,-0.03146778970795401,2,91
post_g5,0.19633225532855814,2,91
post_g6,-0.11517108751138136,2,91
post_g1,-0.023370418506140238,1,92
post_g2,-0.016711222995082785,1,92
post_g3,0.014073463409381133,1,92
post_g4,-0.033840934527273964,1,92
post_g5,0.18940223414586943,1,92
post_g6,-0.126661775556088,1,92
post_g1,-0.01528436713188926,2,92
post_g2,-0.023985691066467352,2,92
post_g3,0.00906057457801456,2,92
post_g4,-0.033771345464748456,2,92
post_g5,0.18420410179424496,2,92
post_g6,-0.11964813647887934,2,92
post_g1,-0.020923165644222967,1,93
post_g2,-0.01810681075891621,1,93
post_g3,0.005483300870171108,1,93
post_g4,-0.0292791817355402,1,93
post_g5,0.18342187368403634,1,93
post_g6,-0.11805126603060205,1,93
post_g1,-0.0268090886515282,2,93
post_g2,-0.019032646675867362,2,93
post_g3,0.014070063637822,2,93
post_g4,-0.031596501100791055,2,93
post_g5,0.1785880355053217,2,93
post_g6,-0.11471808890422026,2,93
post_g1,-0.020153859662961363,1,94
post_g2,-0.02148225558494616,1,94
post_g3,0.010346328554436422,1,94
post_g4,-0.03349380713439086,1,94
post_g5,0.1814478946520087,1,94
post_g6,-0.11359696242888857,1,94
post_g1,-0.02544993342407074,2,94
post_g2,-0.022123606683827478,2,94
post_g3,0.010695122366120488,2,94
post_g4,-0.033299104305001326,2,94
post_g5,0.190172626983033,2,94
post_g6,-0.119476026090993,2,94
post_g1,-0.021853658327636225,1,95
post_g2,-0.025274873909279467,1,95
post_g3,0.0065635602582316335,1,95
post_g4,-0.03203739099154852,1,95
post_g5,0.17600159889419914,1,95
post_g6,-0.10044732821519248,1,95
post_g1,-0.01840198451805483,2,95
post_g2,-0.027671482078861984,2,95
post_g3,0.006886741583749955,2,95
post_g4,-0.03373968860117181,2,95
post_g5,0.17993090111807986,2,95
post_g6,-0.1064372237859253,2,95
post_g1,-0.016063183386052206,1,96
post_g2,-0.020035607718627328,1,96
post_g3,0.00758790484239418,1,96
post_g4,-0.031785008498521714,1,96
post_g5,0.17720149582802178,1,96
post_g6,-0.1139103663114488,1,96
post_g1,-0.024713908970619976,2,96
post_g2,-0.022008835380392805,2,96
post_g3,0.008978364474218202,2,96
post_g4,-0.03363070029941531,2,96
post_g5,0.19236284147152832,2,96
post_g6,-0.12041329995392008,2,96
post_g1,-0.01671147538496283,1,97
post_g2,-0.01836607365962484,1,97
post_g3,0.019961937274558812,1,97
post_g4,-0.03396911389456457,1,97
post_g5,0.17866730272696396,1,97
post_g6,-0.12668822251079018,1,97
post_g1,-0.021330175938247285,2,97
post_g2,-0.019711436174264386,2,97
post_g3,0.019194345155895676,2,97
post_g4,-0.03745873569982758,2,97
post_g5,0.18341352766402658,2,97
post_g6,-0.12352166050313071,2,97
post_g1,-0.020092699970636188,1,98
post_g2,-0.021670948126728,1,98
post_g3,0.009807330065582638,1,98
post_g4,-0.03173683918316143,1,98
post_g5,0.1838406450004466,1,98
post_g6,-0.1173340823842788,1,98
post_g1,-0.020884073772640822,2,98
post_g2,-0.026082803467526665,2,98
post_g3,0.012527173416583434,2,98
post_g4,-0.035376829543508695,2,98
post_g5,0.18841805078426216,2,98
post_g6,-0.11802862224207,2,98
post_g1,-0.015968581589474146,1,99
post_g2,-0.022385502444703255,1,99
post_g3,0.016849590671054137,1,99
post_g4,-0.028721045314483534,1,99
post_g5,0.1659879084246064,1,99
post_g6,-0.11324040176617256,1,99
post_g1,-0.028118835588944853,2,99
post_g2,-0.024235242564765808,2,99
post_g3,0.011525432370400636,2,99
post_g4,-0.03374730954455753,2,99
post_g5,0.18558673141373058,2,99
post_g6,-0.11044757907015204,2,99
post_g1,-0.016214843869672806,1,100
post_g2,-0.020218204999986538,1,100
post_g3,0.004961490889523961,1,100
post_g4,-0.03379615485581436,1,100
post_g5,0.18397388652537655,1,100
post_g6,-0.11557178643741883,1,100
post_g1,-0.02143922366800859,2,100
post_g2,-0.021065088257952017,2,100
post_g3,0.015435220058812066,2,100
post_g4,-0.031271914125287244,2,100
post_g5,0.17885788696635777,2,100
post_g6,-0.12000668377595633,2,100
post_g1,-0.019423286020122495,1,101
post_g2,-0.020195405848656638,1,101
post_g3,0.014860241852490906,1,101
post_g4,-0.03308373421401105,1,101
post_g5,0.17831671806472643,1,101
post_g6,-0.11749313191223049,1,101
post_g1,-0.026119729748525146,2,101
post_g2,-0.021815952947829037,2,101
post_g3,0.011083831546212383,2,101
post_g4,-0.03174881004248865,2,101
post_g5,0.17925504207233472,2,101
post_g6,-0.11012037796278967,2,101
post_g1,-0.01927375485771618,1,102
post_g2,-0.020907052122898263,1,102
post_g3,0.011005839658193742,1,102
post_g4,-0.03189636328819023,1,102
post_g5,0.17950615398489636,1,102
post_g6,-0.1155450578055406,1,102
post_g1,-0.031147974071629444,2,102
post_g2,-0.019301544186892557,2,102
post_g3,0.009276842448778971,2,102
post_g4,-0.030405925706281898,2,102
post_g5,0.18510397023139152,2,102
post_g6,-0.11303859014108161,2,102
post_g1,-0.021538579746236013,1,103
post_g2,-0.019547163809877595,1,103
post_g3,0.013526817790282458,1,103
post_g4,-0.03349445564103237,1,103
post_g5,0.1878323590993496,1,103
post_g6,-0.12396728900681228,1,103
post_g1,-0.02659149397376927,2,103
post_g2,-0.0224952867919945,2,103
post_g3,0.0077589034402695285,2,103
post_g4,-0.03226954178125278,2,103
post_g5,0.1861793734741341,2,103
post_g6,-0.11202993720287957,2,103
post_g1,-0.017026737213389556,1,104
post_g2,-0.020891172152822185,1,104
post_g3,0.0093848182058415,1,104
post_g4,-0.03348529393367315,1,104
post_g5,0.18216686420787684,1,104
post_g6,-0.11707809925062435,1,104
post_g1,-0.02359791649302089,2,104
post_g2,-0.02175940907320669,2,104
post_g3,0.014491525846142023,2,104
post_g4,-0.032179616375842476,2,104
post_g5,0.17821288842294242,2,104
post_g6,-0.11465319567167181,2,104
post_g1,-0.018722271634101634,1,105
post_g2,-0.019155712618015595,1,105
post_g3,0.01222212158128633,1,105
post_g4,-0.038926643366493596,1,105
post_g5,0.1984201254200951,1,105
post_g6,-0.1304720390950293,1,105
post_g1,-0.018795941911595965,2,105
post_g2,-0.026702244047505784,2,105
post_g3,0.008017253823933633,2,105
post_g4,-0.03373413458571925,2,105
post_g5,0.18987938432229878,2,105
post_g6,-0.11812582938850716,2,105
post_g1,-0.01618504261792774,1,106
post_g2,-0.02305487122673312,1,106
post_g3,0.01449861031002829,1,106
post_g4,-0.035326642056903126,1,106
post_g5,0.1830116490426667,1,106
post_g6,-0.11988905182950846,1,106
post_g1,-0.020457670759064784,2,106
post_g2,-0.017857074975940142,2,106
post_g3,0.013353720361822165,2,106
post_g4,-0.03367205689996959,2,106
post_g5,0.1784261709685517,2,106
post_g6,-0.11921149136010012,2,106
post_g1,-0.017657706607056973,1,107
post_g2,-0.022369820801240833,1,107
post_g3,0.016017781176224447,1,107
post_g4,-0.031323209619416814,1,107
post_g5,0.17140076797912712,1,107
post_g6,-0.11326747458730954,1,107
post_g1,-0.026544356359006316,2,107
post_g2,-0.02066480794632808,2,107
post_g3,0.011471186632329128,2,107
post_g4,-0.033159236600055896,2,107
post_g5,0.18488584537769825,2,107
post_g6,-0.1154233472984085,2,107
post_g1,-0.022141200819772215,1,108
post_g2,-0.02157059874406211,1,108
