term,coef,scenario,draw
post_g6,0.00982712307516168,1,249
post_g1,-0.0109626278139314,2,249
post_g2,-0.019767875522977416,2,249
post_g3,0.010411941835062897,2,249
post_g4,0.017125849709094084,2,249
post_g5,0.028751570611108185,2,249
post_g6,-0.021647923660132226,2,249
post_g1,-0.028442982032575052,1,250
post_g2,0.0020639941355885183,1,250
post_g3,-0.005577141719863017,1,250
post_g4,0.021250860813921017,1,250
post_g5,0.028069015598759496,1,250
post_g6,0.01116755679263429,1,250
post_g1,-0.033266183723950474,2,250
post_g2,0.013509942298901177,2,250
post_g3,0.00023637183913231564,2,250
post_g4,0.02074439736952954,2,250
post_g5,0.029264387192103843,2,250
post_g6,-0.024951273358482313,2,250
post_g1,-0.0015842378107159315,1,251
post_g2,0.0023545565699859194,1,251
post_g3,0.0019273614595335124,1,251
post_g4,0.02329152072965926,1,251
post_g5,0.0075780718830865314,1,251
post_g6,-0.0030601649359759567,1,251
post_g1,-0.0013362786487399816,2,251
post_g2,0.007268724788990469,2,251
post_g3,0.007386372222733971,2,251
post_g4,0.022952205355644264,2,251
post_g5,0.007085893067963817,2,251
post_g6,-0.037515767815512115,2,251
post_g1,-0.009031895988417322,1,252
post_g2,0.0002676550190987559,1,252
post_g3,0.001136870685409741,1,252
post_g4,0.023819961319754786,1,252
post_g5,-0.004593807694208553,1,252
post_g6,0.012738454300395514,1,252
post_g1,-0.010005943898741688,2,252
post_g2,0.014726382151791518,2,252
post_g3,0.0076548955206739025,2,252
post_g4,0.023932396772039365,2,252
post_g5,-0.004260252671625641,2,252
post_g6,-0.027303533695426672,2,252
post_g1,-0.00767942974433051,1,253
post_g2,0.002043986093528319,1,253
post_g3,0.002451520057460029,1,253
post_g4,0.031970540100109204,1,253
post_g5,0.0007200933894018259,1,253
post_g6,0.002870853126682474,1,253
post_g1,-0.009930901478646014,2,253
post_g2,0.01506614664917828,2,253
post_g3,0.006340516353981223,2,253
post_g4,0.03178526151631941,2,253
post_g5,0.0012068464192741052,2,253
post_g6,-0.038201669210149954,2,253
post_g1,-0.02006489931640558,1,254
post_g2,0.014514438553001373,1,254
post_g3,-0.004726424993453243,1,254
post_g4,0.02288492028185487,1,254
post_g5,0.005910336963749239,1,254
post_g6,0.013080538938868274,1,254
post_g1,-0.022692728472256653,2,254
post_g2,0.022360169184316558,2,254
post_g3,0.0019080350700566894,2,254
post_g4,0.02264865328855109,2,254
post_g5,0.005530994268231488,2,254
post_g6,-0.023706995628478604,2,254
post_g1,0.00406595615381785,1,255
post_g2,-0.0017077094677309494,1,255
post_g3,-0.0011923384291638033,1,255
post_g4,0.025567556933497187,1,255
post_g5,0.003956487625978165,1,255
post_g6,-0.0010112122713917592,1,255
post_g1,0.0006343973822786185,2,255
post_g2,0.006297825795063565,2,255
post_g3,0.006318827562610808,2,255
post_g4,0.02522320135039532,2,255
post_g5,0.0027982337127443226,2,255
post_g6,-0.03557623044921419,2,255
post_g1,-0.016922489586417663,1,256
post_g2,-0.010484223906053955,1,256
post_g3,0.007034911390023135,1,256
post_g4,0.018918355516127527,1,256
post_g5,0.002889736594603931,1,256
post_g6,0.015054744592237755,1,256
post_g1,-0.021997623391712948,2,256
post_g2,-0.006283846972713564,2,256
post_g3,0.01627093608105832,2,256
post_g4,0.019169989814261653,2,256
post_g5,0.0018083521121075937,2,256
post_g6,-0.005809195596241345,2,256
post_g1,0.010984658060211157,1,257
post_g2,0.018117933868227437,1,257
post_g3,-0.0003483572997431423,1,257
post_g4,0.02485345196947862,1,257
post_g5,0.0026087303765771784,1,257
post_g6,-0.026730180639044483,1,257
post_g1,0.010063221745524095,2,257
post_g2,0.027046478898650507,2,257
post_g3,0.002558474938265292,2,257
post_g4,0.025073776060916292,2,257
post_g5,0.0022575569474139706,2,257
post_g6,-0.061336575761873985,2,257
post_g1,-0.008773542808379796,1,258
post_g2,-0.004578963668029248,1,258
post_g3,-0.0029640263027705623,1,258
post_g4,0.020908526738878074,1,258
post_g5,0.006680524559082414,1,258
post_g6,0.012921830178471216,1,258
post_g1,-0.00788677397527606,2,258
post_g2,0.0023701103753691454,2,258
post_g3,0.003437040215992956,2,258
post_g4,0.021275842042058714,2,258
post_g5,0.005386488337548532,2,258
post_g6,-0.01996198994403996,2,258
post_g1,-0.024913526845475032,1,259
post_g2,-0.012727341724356257,1,259
post_g3,-0.004351031815399725,1,259
post_g4,0.025031387977453627,1,259
post_g5,0.0034501691571845465,1,259
post_g6,0.0423581614969807,1,259
post_g1,-0.028294097895360658,2,259
post_g2,-0.002381383005976569,2,259
post_g3,0.0022284737051445954,2,259
post_g4,0.02507026839908113,2,259
post_g5,0.0031634979673117397,2,259
post_g6,0.005759946496369543,2,259
post_g1,-0.018560911704482562,1,260
post_g2,-0.006243732366070191,1,260
post_g3,-0.0027411060218732117,1,260
post_g4,0.024057945192227193,1,260
post_g5,0.002150771356779841,1,260
post_g6,0.029425063690840136,1,260
post_g1,-0.018912990180512332,2,260
post_g2,-0.000265732972167178,2,260
post_g3,0.004078076026358589,2,260
post_g4,0.024167731601421678,2,260
post_g5,0.0023670770759943146,2,260
post_g6,-0.0060639405801522816,2,260
post_g1,0.0040043302511008644,1,261
post_g2,-0.014640919330438977,1,261
post_g3,0.00014187359174533152,1,261
post_g4,0.023844947722265045,1,261
post_g5,0.008626019422356747,1,261
post_g6,0.009986922828926506,1,261
post_g1,-0.0003191890303510422,2,261
post_g2,-0.0061350126316424775,2,261
post_g3,0.006537215602002027,2,261
post_g4,0.024023323172068338,2,261
post_g5,0.008614083596702278,2,261
post_g6,-0.0265953140839258,2,261
post_g1,-0.02360132375293137,1,262
post_g2,0.004412533660176134,1,262
post_g3,-0.00870569957743563,1,262
post_g4,0.02063622153138786,1,262
post_g5,0.0017714596566952992,1,262
post_g6,0.033538909892599236,1,262
post_g1,-0.022474455668165007,2,262
post_g2,0.011495868811834944,2,262
post_g3,-0.004941039971433106,2,262
post_g4,0.020873367955168393,2,262
post_g5,0.003749349128513674,2,262
post_g6,-0.0033347749814647007,2,262
post_g1,0.005328085825821794,1,263
post_g2,0.016267542757709013,1,263
post_g3,0.0012406284231553106,1,263
post_g4,0.022636648554079708,1,263
post_g5,-0.0047618860678599,1,263
post_g6,-0.009459006446290826,1,263
post_g1,0.004074927078941366,2,263
post_g2,0.024495811542865717,2,263
post_g3,0.006634703905660449,2,263
post_g4,0.0230130034545871,2,263
post_g5,-0.004361763199896029,2,263
post_g6,-0.04786571484309546,2,263
post_g1,-0.009895573035588353,1,264
post_g2,-0.012138478541693663,1,264
post_g3,-0.002241488072038049,1,264
post_g4,0.02618387265935381,1,264
post_g5,0.0019212672971769761,1,264
post_g6,0.02515019927432662,1,264
post_g1,-0.012842787927401258,2,264
post_g2,-0.004482452379728032,2,264
post_g3,0.0036885573609129934,2,264
post_g4,0.025760541391098984,2,264
post_g5,0.0025919910551998352,2,264
post_g6,-0.009134739147814739,2,264
post_g1,-0.00813723046092589,1,265
post_g2,0.0026372193716594707,1,265
post_g3,0.0013004030874468864,1,265
post_g4,0.019561402233888792,1,265
post_g5,0.018590947038960644,1,265
post_g6,-0.009566852967502707,1,265
post_g1,-0.006904673110077229,2,265
post_g2,0.006976060300275504,2,265
post_g3,0.00731920173166527,2,265
post_g4,0.019499452173433348,2,265
post_g5,0.016283745546218774,2,265
post_g6,-0.03850248958348844,2,265
post_g1,-0.004196398852134405,1,266
post_g2,-0.004328913751086542,1,266
post_g3,-0.007338845273523539,1,266
post_g4,0.02450228449223007,1,266
post_g5,0.012911533985321497,1,266
post_g6,0.009323534694761994,1,266
post_g1,-0.005903188035751194,2,266
post_g2,0.005356355753332416,2,266
post_g3,-0.0023011392014948805,2,266
post_g4,0.024302921329858965,2,266
post_g5,0.011912545806536678,2,266
post_g6,-0.027439029392071476,2,266
post_g1,-0.014052114299643561,1,267
post_g2,-0.009117867403823428,1,267
post_g3,-0.0008699465567817914,1,267
post_g4,0.02726185249861794,1,267
post_g5,0.0015256627562955328,1,267
post_g6,0.02602919153354072,1,267
post_g1,-0.0179381544898465,2,267
post_g2,-0.0006742211806012983,2,267
post_g3,0.005362378212355717,2,267
post_g4,0.026842205773658784,2,267
post_g5,0.002054550482198016,2,267
post_g6,-0.009726733408331013,2,267
post_g1,-0.024123775544212106,1,268
post_g2,-0.005300297919579106,1,268
post_g3,-0.006603265685564267,1,268
post_g4,0.022887115984325957,1,268
post_g5,-0.00024731388348537837,1,268
post_g6,0.04347469860892639,1,268
post_g1,-0.02729444080403782,2,268
post_g2,0.00307909139376936,2,268
post_g3,0.0017446748273969757,2,268
post_g4,0.0226035394526599,2,268
post_g5,-0.0012501540959962338,2,268
post_g6,0.006864046184012384,2,268
post_g1,-0.012821145862253493,1,269
post_g2,-0.013473922850581811,1,269
post_g3,0.0011010330586317721,1,269
post_g4,0.024236517168899067,1,269
post_g5,0.008330837936851833,1,269
post_g6,0.02306109287696949,1,269
post_g1,-0.015493212282111486,2,269
post_g2,-0.004418757682534424,2,269
post_g3,0.007185851729077116,2,269
post_g4,0.02355379987088647,2,269
post_g5,0.008233701630704228,2,269
post_g6,-0.013204249171716899,2,269
post_g1,0.004964564631418266,1,270
post_g2,-0.015536668876334604,1,270
post_g3,-0.0023307113178140182,1,270
post_g4,0.02122515596554208,1,270
post_g5,0.002412735699431748,1,270
post_g6,0.013468431089507689,1,270
post_g1,0.0037147056988708483,2,270
post_g2,-0.00765544162978609,2,270
post_g3,0.005550997703393701,2,270
post_g4,0.02099416352815226,2,270
post_g5,0.001586678616534056,2,270
post_g6,-0.019518687498955807,2,270
post_g1,-0.012293335564347353,1,271
post_g2,-0.016799092601546425,1,271
post_g3,6.754032676477512e-05,1,271
post_g4,0.025656069189771567,1,271
post_g5,0.015489730585341359,1,271
post_g6,0.01990078792961659,1,271
post_g1,-0.017913736113530573,2,271
post_g2,-0.008683798274778822,2,271
post_g3,0.005484146786347638,2,271
post_g4,0.02570515763018888,2,271
post_g5,0.01564148552712067,2,271
post_g6,-0.014096609445180083,2,271
post_g1,-0.008348987187698078,1,272
post_g2,0.01071067028118617,1,272
post_g3,-0.005029614030952405,1,272
post_g4,0.02776654102726404,1,272
post_g5,0.005744194872246401,1,272
post_g6,0.0040082658367003934,1,272
post_g1,-0.014205628914620922,2,272
post_g2,0.01667415864139424,2,272
post_g3,0.0025657645027941864,2,272
post_g4,0.02761876411065766,2,272
post_g5,0.0063054835184439585,2,272
post_g6,-0.032271027067333966,2,272
post_g1,-0.00032395986138189275,1,273
post_g2,0.008264494364911203,1,273
post_g3,-0.004917010585488332,1,273
post_g4,0.024674121019907257,1,273
post_g5,0.014018169061046557,1,273
post_g6,-0.011789904295545283,1,273
post_g1,-0.0005538372273970524,2,273
post_g2,0.015128810226662341,2,273
post_g3,-0.0010080351637083438,2,273
post_g4,0.024901543505291092,2,273
post_g5,0.012795654085817832,2,273
post_g6,-0.04557165391122474,2,273
post_g1,-0.027081079642192744,1,274
post_g2,-0.008294407105119396,1,274
post_g3,-0.005302417007031309,1,274
post_g4,0.01769734317176873,1,274
post_g5,0.008448951298251737,1,274
post_g6,0.03757322173809462,1,274
post_g1,-0.03013214727505818,2,274
post_g2,0.0006940687592815191,2,274
post_g3,0.001473356607582064,2,274
post_g4,0.017542594919324056,2,274
post_g5,0.008424585389081633,2,274
post_g6,0.0064371561281097375,2,274
post_g1,-0.013457614732214025,1,275
post_g2,0.003687557533911502,1,275
post_g3,-0.00622058827136995,1,275
post_g4,0.027938367332350767,1,275
post_g5,0.0065813326443413854,1,275
post_g6,0.0057373039463436745,1,275
post_g1,-0.01628235283187625,2,275
post_g2,0.010469622894159654,2,275
post_g3,0.0004831697881389805,2,275
post_g4,0.028556597453607266,2,275
post_g5,0.006822040180956595,2,275
post_g6,-0.025406624740511342,2,275
post_g1,-0.0066352882139236544,1,276
post_g2,0.0005631857377760009,1,276
post_g3,0.005490211024628271,1,276
post_g4,0.022600319849308707,1,276
post_g5,-0.00589592352226531,1,276
post_g6,0.014087099917432394,1,276
post_g1,-0.01102393451119841,2,276
post_g2,0.008540098508640072,2,276
post_g3,0.012851156307816866,2,276
post_g4,0.0228489941611359,2,276
post_g5,-0.005829706966545813,2,276
post_g6,-0.02158790103631435,2,276
post_g1,0.0025588234376170286,1,277
post_g2,0.017295832946840183,1,277
post_g3,-0.005837492104139159,1,277
post_g4,0.023008939771690773,1,277
post_g5,-0.0003825841450820048,1,277
post_g6,-0.006650309071073096,1,277
post_g1,-0.0021365635203848266,2,277
post_g2,0.025527341661297,2,277
post_g3,0.0013851050547572681,2,277
post_g4,0.02251574428746811,2,277
post_g5,-0.0009755146426731959,2,277
post_g6,-0.040537212432314215,2,277
post_g1,-0.003127823534100588,1,278
post_g2,-0.006992924876079269,1,278
post_g3,-0.0036901949760424174,1,278
post_g4,0.023843348838562543,1,278
post_g5,0.007371985642802054,1,278
post_g6,0.012182347453989655,1,278
post_g1,-0.0060360420428369685,2,278
post_g2,0.0018880788489787467,2,278
post_g3,0.004775049452704868,2,278
post_g4,0.024416125092761254,2,278
post_g5,0.008193391924331933,2,278
post_g6,-0.027534256874274764,2,278
post_g1,-0.00702954947060553,1,279
post_g2,-0.0019229386780492811,1,279
post_g3,-0.0012600414553229971,1,279
post_g4,0.021311522929970364,1,279
post_g5,0.01780563560081798,1,279
post_g6,-0.002735189871156284,1,279
post_g1,-0.00942185083609488,2,279
post_g2,0.005296065376379415,2,279
post_g3,0.0033993644334684514,2,279
post_g4,0.021210148046130604,2,279
post_g5,0.0161276627230699,2,279
post_g6,-0.03159334197402492,2,279
post_g1,0.0050220602457254895,1,280
post_g2,-0.00406394651051353,1,280
post_g3,-0.0013947380887824742,1,280
post_g4,0.025787124101961767,1,280
post_g5,0.0029962493138098773,1,280
post_g6,0.001471815775531014,1,280
post_g1,0.004279174391108547,2,280
post_g2,0.004815831281852411,2,280
post_g3,0.003542313084216155,2,280
post_g4,0.025491281872677476,2,280
post_g5,0.0012087305556668332,2,280
post_g6,-0.03363331650583071,2,280
post_g1,-0.015008439718897097,1,281
post_g2,-0.0006448283257132861,1,281
post_g3,-0.00645774505952535,1,281
post_g4,0.023394896836679585,1,281
post_g5,0.013766994407910477,1,281
post_g6,0.01420507299614204,1,281
post_g1,-0.018633487492053923,2,281
post_g2,0.009124340644075402,2,281
post_g3,-0.0006960475694392508,2,281
post_g4,0.02329105798093527,2,281
post_g5,0.014747085694839122,2,281
post_g6,-0.022177029516520244,2,281
post_g1,-0.012774248889739472,1,282
post_g2,0.009431358207143917,1,282
post_g3,-0.007017899346630543,1,282
post_g4,0.026280196698775384,1,282
post_g5,0.004737816489712432,1,282
post_g6,0.011121304307742018,1,282
post_g1,-0.016003377927411286,2,282
post_g2,0.01972310886089913,2,282
post_g3,-0.0031764523142149776,2,282
post_g4,0.026282480738753375,2,282
post_g5,0.003818527043315632,2,282
post_g6,-0.024551071172291664,2,282
post_g1,-0.018183321880713286,1,283
post_g2,0.0009391344236240472,1,283
post_g3,-0.002592338828078019,1,283
post_g4,0.02346317801556234,1,283
post_g5,0.017567693173828867,1,283
post_g6,0.006076457228391327,1,283
post_g1,-0.017725117443888938,2,283
post_g2,0.007827598664340527,2,283
post_g3,0.003490018740133145,2,283
post_g4,0.023153612221870533,2,283
post_g5,0.017755385868640533,2,283
post_g6,-0.02925068065123301,2,283
post_g1,-0.023675036072091316,1,284
post_g2,0.0010157014554745105,1,284
post_g3,0.002785264068062736,1,284
post_g4,0.02546076209616387,1,284
post_g5,0.006147222933806644,1,284
post_g6,0.017917858675014168,1,284
post_g1,-0.02368657776398087,2,284
post_g2,0.00899205798458743,2,284
post_g3,0.008257083515531501,2,284
post_g4,0.025058539777243573,2,284
post_g5,0.004393274492424462,2,284
post_g6,-0.01735692667145108,2,284
post_g1,0.012932562324632697,1,285
post_g2,-0.006755031301143845,1,285
post_g3,-0.0004242043489465113,1,285
post_g4,0.03412462971931102,1,285
post_g5,0.007792609277028449,1,285
post_g6,-0.01513149010460911,1,285
post_g1,0.011583596983124016,2,285
post_g2,0.00044942919857904285,2,285
post_g3,0.00554873018980559,2,285
post_g4,0.03415137252460665,2,285
post_g5,0.00862961478177125,2,285
post_g6,-0.054099390269848294,2,285
post_g1,-0.0038324403232578813,1,286
post_g2,-0.00717359224513512,1,286
post_g3,-0.008317839263985636,1,286
post_g4,0.027679636470471863,1,286
post_g5,-0.0013421535370608936,1,286
post_g6,0.01906582944004071,1,286
post_g1,-0.005850516512514544,2,286
post_g2,0.0009540675282707153,2,286
post_g3,-0.003625140413392876,2,286
post_g4,0.02760696414446622,2,286
post_g5,-0.0017593113407672533,2,286
post_g6,-0.012317744268490707,2,286
post_g1,-0.002862152363843455,1,287
post_g2,-9.385866905027264e-05,1,287
post_g3,0.005606565596145651,1,287
post_g4,0.02595435942139888,1,287
post_g5,-0.0052615139102868275,1,287
post_g6,0.007329638339951284,1,287
post_g1,-0.0041871607578798965,2,287
post_g2,0.00681023605063631,2,287
post_g3,0.013758832720427723,2,287
post_g4,0.02575242177339845,2,287
post_g5,-0.00685304561003835,2,287
post_g6,-0.029418825589627724,2,287
post_g1,-0.0029775834286226346,1,288
post_g2,-0.0009337290055065174,1,288
post_g3,0.00020340589184411576,1,288
post_g4,0.023061096259025853,1,288
post_g5,0.003547697681065259,1,288
post_g6,-0.0016567190486039864,1,288
post_g1,-0.003833083079363443,2,288
post_g2,0.005572637629379167,2,288
post_g3,0.006797410696666657,2,288
post_g4,0.022965224443966467,2,288
post_g5,0.002590791911332927,2,288
post_g6,-0.03002206734357154,2,288
post_g1,-0.010051302300752234,1,289
post_g2,-0.007338057602172932,1,289
post_g3,-0.005953199279813736,1,289
post_g4,0.023413778453516353,1,289
post_g5,0.0054640861865983045,1,289
post_g6,0.025787543424384496,1,289
post_g1,-0.010577854105126365,2,289
post_g2,0.00047643081161566315,2,289
post_g3,-0.00030000317437714236,2,289
post_g4,0.023701853774973657,2,289
